date,link,situation(day),situation(night),temperature(day),temperature(night),wind(day),wind(night)
20190204,http://www.tianqihoubao.com/lishi/xian/20190204.html,多云,多云,11℃,-3℃,东北风1-2级,东北风1-2级
20190205,http://www.tianqihoubao.com/lishi/xian/20190205.html,阴,阴,10℃,-1℃,东北风1-2级,东北风1-2级
20190206,http://www.tianqihoubao.com/lishi/xian/20190206.html,霾,多云,12℃,2℃,西风1-2级,西风1-2级
20190207,http://www.tianqihoubao.com/lishi/xian/20190207.html,阴,阴,5℃,-1℃,东北风3-4级,东北风3-4级
20190208,http://www.tianqihoubao.com/lishi/xian/20190208.html,小雨,阴,6℃,0℃,西北风1-2级,西北风1-2级
20190209,http://www.tianqihoubao.com/lishi/xian/20190209.html,阴,中雪,1℃,-3℃,东北风3-4级,东北风3-4级
20190210,http://www.tianqihoubao.com/lishi/xian/20190210.html,小雪,多云,2℃,-6℃,西风1-2级,西风1-2级
20190211,http://www.tianqihoubao.com/lishi/xian/20190211.html,晴,多云,5℃,-3℃,东北风1-2级,东北风1-2级
20190212,http://www.tianqihoubao.com/lishi/xian/20190212.html,霾,霾,9℃,-1℃,东风1-2级,东风1-2级
20190213,http://www.tianqihoubao.com/lishi/xian/20190213.html,多云,阴,6℃,-1℃,东北风3-4级,东北风3-4级
20190214,http://www.tianqihoubao.com/lishi/xian/20190214.html,小雨,多云,4℃,-2℃,西南风1-2级,西南风1-2级
20190215,http://www.tianqihoubao.com/lishi/xian/20190215.html,霾,霾,6℃,-3℃,东北风1-2级,东北风1-2级
20190216,http://www.tianqihoubao.com/lishi/xian/20190216.html,阴,阴,5℃,-1℃,东北风3-4级,东北风3-4级
20190217,http://www.tianqihoubao.com/lishi/xian/20190217.html,雨夹雪,中雪,3℃,-1℃,东北风3-4级,东北风3-4级
20190218,http://www.tianqihoubao.com/lishi/xian/20190218.html,小雨,霾,4℃,-3℃,东北风1-2级,东北风1-2级
20190219,http://www.tianqihoubao.com/lishi/xian/20190219.html,霾,霾,7℃,0℃,东北风3-4级,东北风3-4级
20190220,http://www.tianqihoubao.com/lishi/xian/20190220.html,霾,霾,8℃,0℃,东北风3-4级,东北风3-4级
20190221,http://www.tianqihoubao.com/lishi/xian/20190221.html,霾,霾,5℃,-2℃,北风1-2级,北风1-2级
20190222,http://www.tianqihoubao.com/lishi/xian/20190222.html,霾,霾,10℃,-1℃,东北风1-2级,东北风1-2级
20190223,http://www.tianqihoubao.com/lishi/xian/20190223.html,阴,阴,11℃,0℃,东北风3-4级,东北风3-4级
20190224,http://www.tianqihoubao.com/lishi/xian/20190224.html,霾,霾,13℃,3℃,东北风1-2级,东北风1-2级
20190225,http://www.tianqihoubao.com/lishi/xian/20190225.html,霾,小雨,15℃,3℃,东北风3-4级,东北风3-4级
20190226,http://www.tianqihoubao.com/lishi/xian/20190226.html,小雨,小雨,8℃,3℃,东北风3-4级,东北风3-4级
20190227,http://www.tianqihoubao.com/lishi/xian/20190227.html,霾,霾,9℃,1℃,东北风1-2级,东北风1-2级
20190228,http://www.tianqihoubao.com/lishi/xian/20190228.html,多云,阴,13℃,3℃,东北风3-4级,东北风3-4级
20190401,http://www.tianqihoubao.com/lishi/xian/20190401.html,阴,小雨,24℃,9℃,东北风1-2级,东北风1-2级
20190402,http://www.tianqihoubao.com/lishi/xian/20190402.html,阴,阴,21℃,11℃,东风1-2级,东风1-2级
20190403,http://www.tianqihoubao.com/lishi/xian/20190403.html,阴,多云,20℃,9℃,东风1-2级,东风1-2级
20190404,http://www.tianqihoubao.com/lishi/xian/20190404.html,晴,晴,25℃,11℃,西南风1-2级,西南风1-2级
20190405,http://www.tianqihoubao.com/lishi/xian/20190405.html,晴,晴,29℃,11℃,西南风3-4级,西南风3-4级
20190406,http://www.tianqihoubao.com/lishi/xian/20190406.html,多云,晴,31℃,11℃,西风1-2级,西风1-2级
20190407,http://www.tianqihoubao.com/lishi/xian/20190407.html,霾,多云,31℃,14℃,东北风1-2级,东北风1-2级
20190408,http://www.tianqihoubao.com/lishi/xian/20190408.html,多云,小雨,27℃,14℃,东北风4-5级,东北风4-5级
20190409,http://www.tianqihoubao.com/lishi/xian/20190409.html,多云,多云,21℃,10℃,西风4-5级,西风4-5级
20190410,http://www.tianqihoubao.com/lishi/xian/20190410.html,阴,多云,20℃,8℃,东北风1-2级,东北风1-2级
20190411,http://www.tianqihoubao.com/lishi/xian/20190411.html,多云,晴,23℃,10℃,东风3-4级,东风3-4级
20190412,http://www.tianqihoubao.com/lishi/xian/20190412.html,小雨,多云,16℃,8℃,东北风3-4级,东北风3-4级
20190413,http://www.tianqihoubao.com/lishi/xian/20190413.html,雾,多云,22℃,11℃,西风3-4级,西风3-4级
20190414,http://www.tianqihoubao.com/lishi/xian/20190414.html,多云,多云,22℃,10℃,东北风3-4级,东北风3-4级
20190415,http://www.tianqihoubao.com/lishi/xian/20190415.html,小雨,晴,22℃,11℃,西北风1-2级,西北风1-2级
20190416,http://www.tianqihoubao.com/lishi/xian/20190416.html,晴,晴,29℃,9℃,东风1-2级,东风1-2级
20190417,http://www.tianqihoubao.com/lishi/xian/20190417.html,晴,晴,32℃,13℃,东北风1-2级,东北风1-2级
20190418,http://www.tianqihoubao.com/lishi/xian/20190418.html,晴,晴,34℃,18℃,东风3-4级,东风3-4级
20190419,http://www.tianqihoubao.com/lishi/xian/20190419.html,多云,小雨,29℃,17℃,东北风3-4级,东北风3-4级
20190420,http://www.tianqihoubao.com/lishi/xian/20190420.html,小雨,阴,18℃,11℃,西风3-4级,西风3-4级
20190421,http://www.tianqihoubao.com/lishi/xian/20190421.html,阴,多云,21℃,15℃,东北风1-2级,东北风1-2级
20190422,http://www.tianqihoubao.com/lishi/xian/20190422.html,多云,晴,26℃,15℃,东风1-2级,东风1-2级
20190423,http://www.tianqihoubao.com/lishi/xian/20190423.html,晴,晴,28℃,14℃,东北风1-2级,东北风1-2级
20190424,http://www.tianqihoubao.com/lishi/xian/20190424.html,晴,晴,31℃,14℃,西风1-2级,西风1-2级
20190425,http://www.tianqihoubao.com/lishi/xian/20190425.html,晴,晴,32℃,15℃,东北风3-4级,东北风3-4级
20190426,http://www.tianqihoubao.com/lishi/xian/20190426.html,多云,小雨,25℃,15℃,东北风4-5级,东北风4-5级
20190427,http://www.tianqihoubao.com/lishi/xian/20190427.html,小雨,小雨,18℃,13℃,东北风3-4级,东北风3-4级
20190428,http://www.tianqihoubao.com/lishi/xian/20190428.html,小雨,多云,14℃,9℃,西风1-2级,西风1-2级
20190429,http://www.tianqihoubao.com/lishi/xian/20190429.html,晴,多云,25℃,9℃,西风1-2级,西风1-2级
20190430,http://www.tianqihoubao.com/lishi/xian/20190430.html,多云,多云,25℃,11℃,东风1-2级,东风1-2级
20190101,http://www.tianqihoubao.com/lishi/xian/20190101.html,霾,霾,4℃,-6℃,东北风1-2级,东北风1-2级
20190102,http://www.tianqihoubao.com/lishi/xian/20190102.html,霾,霾,3℃,-7℃,东北风1-2级,东北风1-2级
20190103,http://www.tianqihoubao.com/lishi/xian/20190103.html,霾,小雪,2℃,-5℃,西北风1-2级,西北风1-2级
20190104,http://www.tianqihoubao.com/lishi/xian/20190104.html,霾,霾,1℃,-5℃,东风1-2级,东风1-2级
20190105,http://www.tianqihoubao.com/lishi/xian/20190105.html,霾,霾,5℃,-6℃,东北风1-2级,东北风1-2级
20190106,http://www.tianqihoubao.com/lishi/xian/20190106.html,霾,霾,3℃,-3℃,北风1-2级,北风1-2级
20190107,http://www.tianqihoubao.com/lishi/xian/20190107.html,霾,多云,3℃,-5℃,西南风1-2级,西南风1-2级
20190108,http://www.tianqihoubao.com/lishi/xian/20190108.html,多云,小雪,4℃,-4℃,东北风1-2级,东北风1-2级
20190109,http://www.tianqihoubao.com/lishi/xian/20190109.html,霾,霾,2℃,-5℃,东北风3-4级,东北风3-4级
20190110,http://www.tianqihoubao.com/lishi/xian/20190110.html,霾,霾,2℃,-5℃,西南风1-2级,西南风1-2级
20190111,http://www.tianqihoubao.com/lishi/xian/20190111.html,晴,晴,6℃,-5℃,东北风1-2级,东北风1-2级
20190112,http://www.tianqihoubao.com/lishi/xian/20190112.html,霾,霾,5℃,-4℃,西北风1-2级,西北风1-2级
20190113,http://www.tianqihoubao.com/lishi/xian/20190113.html,霾,霾,6℃,-4℃,东北风1-2级,东北风1-2级
20190114,http://www.tianqihoubao.com/lishi/xian/20190114.html,多云,多云,6℃,-4℃,西南风1-2级,西南风1-2级
20190115,http://www.tianqihoubao.com/lishi/xian/20190115.html,阴,晴,3℃,-6℃,东北风1-2级,东北风1-2级
20190116,http://www.tianqihoubao.com/lishi/xian/20190116.html,晴,晴,4℃,-6℃,北风1-2级,北风1-2级
20190117,http://www.tianqihoubao.com/lishi/xian/20190117.html,晴,霾,5℃,-4℃,东北风3-4级,东北风3-4级
20190118,http://www.tianqihoubao.com/lishi/xian/20190118.html,多云,多云,4℃,-3℃,西风1-2级,西风1-2级
20190119,http://www.tianqihoubao.com/lishi/xian/20190119.html,霾,多云,5℃,-4℃,西南风1-2级,西南风1-2级
20190120,http://www.tianqihoubao.com/lishi/xian/20190120.html,多云,多云,6℃,-4℃,西风1-2级,西风1-2级
20190121,http://www.tianqihoubao.com/lishi/xian/20190121.html,晴,晴,7℃,-5℃,西风1-2级,西风1-2级
20190122,http://www.tianqihoubao.com/lishi/xian/20190122.html,晴,晴,10℃,-5℃,西南风1-2级,西南风1-2级
20190123,http://www.tianqihoubao.com/lishi/xian/20190123.html,晴,多云,8℃,-4℃,东北风1-2级,东北风1-2级
20190124,http://www.tianqihoubao.com/lishi/xian/20190124.html,多云,阴,10℃,-4℃,东北风1-2级,东北风1-2级
20190125,http://www.tianqihoubao.com/lishi/xian/20190125.html,多云,多云,8℃,0℃,东北风1-2级,东北风1-2级
20190126,http://www.tianqihoubao.com/lishi/xian/20190126.html,多云,阴,5℃,-4℃,东北风3-4级,东北风3-4级
20190127,http://www.tianqihoubao.com/lishi/xian/20190127.html,多云,多云,5℃,-1℃,西南风1-2级,西南风1-2级
20190128,http://www.tianqihoubao.com/lishi/xian/20190128.html,阴,阴,5℃,-1℃,东北风1-2级,东北风1-2级
20190129,http://www.tianqihoubao.com/lishi/xian/20190129.html,多云,小雪,2℃,-1℃,西南风1-2级,西南风1-2级
20190130,http://www.tianqihoubao.com/lishi/xian/20190130.html,雨夹雪,小雪,4℃,-1℃,西南风1-2级,西南风1-2级
20190131,http://www.tianqihoubao.com/lishi/xian/20190131.html,阴,多云,6℃,-2℃,西南风1-2级,西南风1-2级
20181101,http://www.tianqihoubao.com/lishi/xian/20181101.html,晴,晴,22℃,6℃,东北风3-4级,东北风3-4级
20181102,http://www.tianqihoubao.com/lishi/xian/20181102.html,晴,晴,22℃,9℃,东南风4-5级,东南风4-5级
20181103,http://www.tianqihoubao.com/lishi/xian/20181103.html,多云,多云,18℃,8℃,西南风1-2级,西南风1-2级
20181104,http://www.tianqihoubao.com/lishi/xian/20181104.html,阴,小雨,13℃,6℃,西风3-4级,西风3-4级
20181105,http://www.tianqihoubao.com/lishi/xian/20181105.html,小雨,小雨,10℃,6℃,东风1-2级,东风1-2级
20181106,http://www.tianqihoubao.com/lishi/xian/20181106.html,小雨,小雨,7℃,4℃,西南风1-2级,西南风1-2级
20181107,http://www.tianqihoubao.com/lishi/xian/20181107.html,小雨,晴,8℃,0℃,西南风1-2级,西南风1-2级
20181108,http://www.tianqihoubao.com/lishi/xian/20181108.html,晴,晴,16℃,1℃,北风1-2级,北风1-2级
20181109,http://www.tianqihoubao.com/lishi/xian/20181109.html,晴,多云,16℃,4℃,东北风1-2级,东北风1-2级
20181110,http://www.tianqihoubao.com/lishi/xian/20181110.html,阴,多云,13℃,2℃,东南风1-2级,东南风1-2级
20181111,http://www.tianqihoubao.com/lishi/xian/20181111.html,多云,多云,15℃,2℃,东北风1-2级,东北风1-2级
20181112,http://www.tianqihoubao.com/lishi/xian/20181112.html,多云,晴,14℃,3℃,东北风1-2级,东北风1-2级
20181113,http://www.tianqihoubao.com/lishi/xian/20181113.html,多云,阴,14℃,3℃,东北风1-2级,东北风1-2级
20181114,http://www.tianqihoubao.com/lishi/xian/20181114.html,小雨,阴,10℃,5℃,西南风1-2级,西南风1-2级
20181115,http://www.tianqihoubao.com/lishi/xian/20181115.html,小雨,小雨,10℃,5℃,西南风1-2级,西南风1-2级
20181116,http://www.tianqihoubao.com/lishi/xian/20181116.html,小雨,小雨,5℃,1℃,西风1-2级,西风1-2级
20181117,http://www.tianqihoubao.com/lishi/xian/20181117.html,阴,阴,7℃,1℃,西南风1-2级,西南风1-2级
20181118,http://www.tianqihoubao.com/lishi/xian/20181118.html,多云,晴,10℃,0℃,西风1-2级,西风1-2级
20181119,http://www.tianqihoubao.com/lishi/xian/20181119.html,多云,多云,12℃,0℃,南风1-2级,南风1-2级
20181120,http://www.tianqihoubao.com/lishi/xian/20181120.html,多云,多云,9℃,1℃,西南风1-2级,西南风1-2级
20181121,http://www.tianqihoubao.com/lishi/xian/20181121.html,晴,多云,9℃,-2℃,西风1-2级,西风1-2级
20181122,http://www.tianqihoubao.com/lishi/xian/20181122.html,多云,晴,12℃,0℃,东风1-2级,东风1-2级
20181123,http://www.tianqihoubao.com/lishi/xian/20181123.html,晴,多云,15℃,0℃,东南风1-2级,东南风1-2级
20181124,http://www.tianqihoubao.com/lishi/xian/20181124.html,多云,晴,14℃,3℃,西风1-2级,西风1-2级
20181125,http://www.tianqihoubao.com/lishi/xian/20181125.html,晴,晴,15℃,0℃,北风1-2级,北风1-2级
20181126,http://www.tianqihoubao.com/lishi/xian/20181126.html,多云,阴,15℃,0℃,西风3-4级,西风3-4级
20181127,http://www.tianqihoubao.com/lishi/xian/20181127.html,多云,晴,14℃,3℃,东南风1-2级,东南风1-2级
20181128,http://www.tianqihoubao.com/lishi/xian/20181128.html,浮尘,霾,14℃,0℃,西南风1-2级,西南风1-2级
20181129,http://www.tianqihoubao.com/lishi/xian/20181129.html,霾,霾,14℃,3℃,东北风1-2级,东北风1-2级
20181130,http://www.tianqihoubao.com/lishi/xian/20181130.html,霾,霾,11℃,3℃,西南风1-2级,西南风1-2级
20191101,http://www.tianqihoubao.com/lishi/xian/20191101.html,小雨,阴,14℃,8℃,东北风1-2级,东北风1-2级
20191102,http://www.tianqihoubao.com/lishi/xian/20191102.html,多云,晴,19℃,8℃,南风1-2级,南风1-2级
20191103,http://www.tianqihoubao.com/lishi/xian/20191103.html,晴,晴,20℃,7℃,东北风1-2级,东北风1-2级
20191104,http://www.tianqihoubao.com/lishi/xian/20191104.html,多云,阴,18℃,8℃,东北风1-2级,东北风1-2级
20191105,http://www.tianqihoubao.com/lishi/xian/20191105.html,阴,小雨,14℃,10℃,北风1-2级,北风1-2级
20191106,http://www.tianqihoubao.com/lishi/xian/20191106.html,小雨,多云,14℃,8℃,东北风1-2级,东北风1-2级
20191107,http://www.tianqihoubao.com/lishi/xian/20191107.html,晴,晴,18℃,7℃,东北风3-4级,东北风3-4级
20191108,http://www.tianqihoubao.com/lishi/xian/20191108.html,多云,多云,17℃,8℃,东北风1-2级,东北风1-2级
20191109,http://www.tianqihoubao.com/lishi/xian/20191109.html,小雨,晴,13℃,3℃,西风3-4级,西风3-4级
20191110,http://www.tianqihoubao.com/lishi/xian/20191110.html,晴,晴,17℃,4℃,西风1-2级,西风1-2级
20191111,http://www.tianqihoubao.com/lishi/xian/20191111.html,多云,多云,17℃,6℃,东北风1-2级,东北风1-2级
20191112,http://www.tianqihoubao.com/lishi/xian/20191112.html,小雨,多云,14℃,5℃,西风1-2级,西风1-2级
20191113,http://www.tianqihoubao.com/lishi/xian/20191113.html,多云,晴,14℃,0℃,西风5-6级,西风5-6级
20191114,http://www.tianqihoubao.com/lishi/xian/20191114.html,晴,晴,20℃,4℃,东南风1-2级,东南风1-2级
20191115,http://www.tianqihoubao.com/lishi/xian/20191115.html,晴,多云,17℃,4℃,西南风1-2级,西南风1-2级
20191116,http://www.tianqihoubao.com/lishi/xian/20191116.html,多云,阴,17℃,7℃,东北风1-2级,东北风1-2级
20191117,http://www.tianqihoubao.com/lishi/xian/20191117.html,小雨,多云,11℃,-2℃,西北风4-5级,西北风4-5级
20191118,http://www.tianqihoubao.com/lishi/xian/20191118.html,多云,多云,11℃,-1℃,南风1-2级,南风1-2级
20191119,http://www.tianqihoubao.com/lishi/xian/20191119.html,多云,阴,11℃,2℃,东北风1-2级,东北风1-2级
20191120,http://www.tianqihoubao.com/lishi/xian/20191120.html,多云,多云,10℃,1℃,东北风1-2级,东北风1-2级
20191121,http://www.tianqihoubao.com/lishi/xian/20191121.html,晴,多云,12℃,2℃,东北风1-2级,东北风1-2级
20191122,http://www.tianqihoubao.com/lishi/xian/20191122.html,多云,多云,12℃,4℃,东北风1-2级,东北风1-2级
20191123,http://www.tianqihoubao.com/lishi/xian/20191123.html,多云,小雨,13℃,4℃,东北风1-2级,东北风1-2级
20191124,http://www.tianqihoubao.com/lishi/xian/20191124.html,小雨,小雨,8℃,1℃,西北风1-2级,西北风1-2级
20191125,http://www.tianqihoubao.com/lishi/xian/20191125.html,多云,阴,6℃,0℃,东风3-4级,东风3-4级
20191126,http://www.tianqihoubao.com/lishi/xian/20191126.html,阴,阴,6℃,2℃,东北风1-2级,东北风1-2级
20191127,http://www.tianqihoubao.com/lishi/xian/20191127.html,小雨,多云,7℃,0℃,东北风3-4级,东北风3-4级
20191128,http://www.tianqihoubao.com/lishi/xian/20191128.html,多云,小雨,6℃,0℃,东北风3-4级,东北风3-4级
20191129,http://www.tianqihoubao.com/lishi/xian/20191129.html,小雨,小雨,5℃,0℃,东北风1-2级,东北风1-2级
20191130,http://www.tianqihoubao.com/lishi/xian/20191130.html,阴,阴,5℃,0℃,西风1-2级,西风1-2级
20190901,http://www.tianqihoubao.com/lishi/xian/20190901.html,小雨,晴,26℃,17℃,东风1-2级,东风1-2级
20190902,http://www.tianqihoubao.com/lishi/xian/20190902.html,晴,晴,30℃,17℃,东风3-4级,东风3-4级
20190903,http://www.tianqihoubao.com/lishi/xian/20190903.html,多云,多云,29℃,19℃,东北风3-4级,东北风3-4级
20190904,http://www.tianqihoubao.com/lishi/xian/20190904.html,小雨,小雨,24℃,18℃,东北风1-2级,东北风1-2级
20190905,http://www.tianqihoubao.com/lishi/xian/20190905.html,多云,多云,29℃,20℃,东风1-2级,东风1-2级
20190906,http://www.tianqihoubao.com/lishi/xian/20190906.html,晴,晴,31℃,20℃,东风1-2级,东风1-2级
20190907,http://www.tianqihoubao.com/lishi/xian/20190907.html,晴,晴,31℃,20℃,东北风1-2级,东北风1-2级
20190908,http://www.tianqihoubao.com/lishi/xian/20190908.html,晴,多云,33℃,22℃,东北风3-4级,东北风3-4级
20190909,http://www.tianqihoubao.com/lishi/xian/20190909.html,小雨,大雨,31℃,20℃,东风1-2级,东风1-2级
20190910,http://www.tianqihoubao.com/lishi/xian/20190910.html,小雨,小雨,23℃,19℃,东北风1-2级,东北风1-2级
20190911,http://www.tianqihoubao.com/lishi/xian/20190911.html,小雨,小雨,26℃,20℃,东北风3-4级,东北风3-4级
20190912,http://www.tianqihoubao.com/lishi/xian/20190912.html,小雨,小雨,31℃,15℃,东风1-2级,东风1-2级
20190913,http://www.tianqihoubao.com/lishi/xian/20190913.html,小雨,小雨,20℃,13℃,西风3-4级,西风3-4级
20190914,http://www.tianqihoubao.com/lishi/xian/20190914.html,中雨,中雨,14℃,12℃,西南风1-2级,西南风1-2级
20190915,http://www.tianqihoubao.com/lishi/xian/20190915.html,小雨,小雨,16℃,13℃,西南风1-2级,西南风1-2级
