date,link,situation,temperature,wind
2018年10月05日,http://www.tianqihoubao.com/lishi/xian/20181005.html,晴/多云,25℃/11℃,西南风1-2级/西南风1-2级
2018年10月06日,http://www.tianqihoubao.com/lishi/xian/20181006.html,阴/阴,21℃/11℃,西南风1-2级/西南风1-2级
2018年10月07日,http://www.tianqihoubao.com/lishi/xian/20181007.html,阴/阴,21℃/12℃,东北风1-2级/东北风1-2级
2018年10月08日,http://www.tianqihoubao.com/lishi/xian/20181008.html,小雨/阴,19℃/9℃,西南风1-2级/西南风1-2级
2018年10月09日,http://www.tianqihoubao.com/lishi/xian/20181009.html,多云/晴,21℃/10℃,南风1-2级/南风1-2级
2018年10月10日,http://www.tianqihoubao.com/lishi/xian/20181010.html,晴/多云,21℃/7℃,东北风1-2级/东北风1-2级
2018年10月11日,http://www.tianqihoubao.com/lishi/xian/20181011.html,阴/多云,20℃/8℃,东北风1-2级/东北风1-2级
2018年10月12日,http://www.tianqihoubao.com/lishi/xian/20181012.html,多云/多云,22℃/13℃,东北风1-2级/东北风1-2级
2018年10月13日,http://www.tianqihoubao.com/lishi/xian/20181013.html,小雨/多云,19℃/11℃,东风3-4级/东风3-4级
2018年10月14日,http://www.tianqihoubao.com/lishi/xian/20181014.html,阴/阴,18℃/10℃,北风1-2级/北风1-2级
2018年10月15日,http://www.tianqihoubao.com/lishi/xian/20181015.html,晴/晴,21℃/9℃,北风1-2级/北风1-2级
2018年10月16日,http://www.tianqihoubao.com/lishi/xian/20181016.html,多云/多云,22℃/10℃,东北风1-2级/东北风1-2级
2018年08月01日,http://www.tianqihoubao.com/lishi/xian/20180801.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月02日,http://www.tianqihoubao.com/lishi/xian/20180802.html,阵雨/晴,36℃/25℃,东南风3-4级/东南风3-4级
2018年08月03日,http://www.tianqihoubao.com/lishi/xian/20180803.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月04日,http://www.tianqihoubao.com/lishi/xian/20180804.html,晴/阵雨,38℃/25℃,东风1-2级/东风1-2级
2018年10月17日,http://www.tianqihoubao.com/lishi/xian/20181017.html,多云/多云,20℃/11℃,东北风3-4级/东北风3-4级
2018年10月18日,http://www.tianqihoubao.com/lishi/xian/20181018.html,阴/阴,22℃/12℃,东南风4-5级/东南风4-5级
2018年10月19日,http://www.tianqihoubao.com/lishi/xian/20181019.html,阴/阴,17℃/10℃,东风1-2级/东风1-2级
2018年10月20日,http://www.tianqihoubao.com/lishi/xian/20181020.html,阴/阴,16℃/10℃,东北风1-2级/东北风1-2级
2018年10月21日,http://www.tianqihoubao.com/lishi/xian/20181021.html,小雨/多云,16℃/8℃,西风1-2级/西风1-2级
2018年10月22日,http://www.tianqihoubao.com/lishi/xian/20181022.html,多云/多云,20℃/7℃,西南风3-4级/西南风3-4级
2018年10月23日,http://www.tianqihoubao.com/lishi/xian/20181023.html,晴/多云,21℃/7℃,东北风1-2级/东北风1-2级
2018年10月24日,http://www.tianqihoubao.com/lishi/xian/20181024.html,多云/小雨,20℃/12℃,东北风1-2级/东北风1-2级
2018年10月25日,http://www.tianqihoubao.com/lishi/xian/20181025.html,小雨/晴,20℃/6℃,西风3-4级/西风3-4级
2018年10月26日,http://www.tianqihoubao.com/lishi/xian/20181026.html,晴/晴,19℃/5℃,西风1-2级/西风1-2级
2018年10月27日,http://www.tianqihoubao.com/lishi/xian/20181027.html,晴/晴,20℃/4℃,西南风1-2级/西南风1-2级
2018年10月28日,http://www.tianqihoubao.com/lishi/xian/20181028.html,晴/晴,21℃/5℃,西风1-2级/西风1-2级
2018年10月29日,http://www.tianqihoubao.com/lishi/xian/20181029.html,晴/多云,22℃/7℃,西风3-4级/西风3-4级
2018年08月05日,http://www.tianqihoubao.com/lishi/xian/20180805.html,晴/多云,39℃/26℃,东风1-2级/东风1-2级
2018年08月06日,http://www.tianqihoubao.com/lishi/xian/20180806.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月07日,http://www.tianqihoubao.com/lishi/xian/20180807.html,小雨/小雨,39℃/26℃,东南风1-2级/东南风1-2级
2018年08月08日,http://www.tianqihoubao.com/lishi/xian/20180808.html,晴/多云,37℃/27℃,东风3-4级/东风3-4级
2018年08月09日,http://www.tianqihoubao.com/lishi/xian/20180809.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月10日,http://www.tianqihoubao.com/lishi/xian/20180810.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月11日,http://www.tianqihoubao.com/lishi/xian/20180811.html,阴/多云,37℃/24℃,东风1-2级/东风1-2级
2018年08月12日,http://www.tianqihoubao.com/lishi/xian/20180812.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月13日,http://www.tianqihoubao.com/lishi/xian/20180813.html,多云/晴,37℃/25℃,东北风3-4级/东北风3-4级
2018年08月14日,http://www.tianqihoubao.com/lishi/xian/20180814.html,晴/晴,36℃/25℃,东北风1-2级/东北风1-2级
2018年08月15日,http://www.tianqihoubao.com/lishi/xian/20180815.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月16日,http://www.tianqihoubao.com/lishi/xian/20180816.html,小雨/小雨,33℃/22℃,西风3-4级/西风3-4级
2018年10月30日,http://www.tianqihoubao.com/lishi/xian/20181030.html,多云/晴,23℃/5℃,西风1-2级/西风1-2级
2018年10月31日,http://www.tianqihoubao.com/lishi/xian/20181031.html,晴/晴,22℃/5℃,东北风1-2级/东北风1-2级
2018年08月17日,http://www.tianqihoubao.com/lishi/xian/20180817.html,阵雨/多云,32℃/23℃,东北风1-2级/东北风1-2级
2018年08月18日,http://www.tianqihoubao.com/lishi/xian/20180818.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月19日,http://www.tianqihoubao.com/lishi/xian/20180819.html,晴/晴,35℃/23℃,东北风1-2级/东北风1-2级
2018年08月20日,http://www.tianqihoubao.com/lishi/xian/20180820.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月21日,http://www.tianqihoubao.com/lishi/xian/20180821.html,多云/小雨,35℃/24℃,东南风1-2级/东南风1-2级
2018年08月22日,http://www.tianqihoubao.com/lishi/xian/20180822.html,阴/多云,28℃/22℃,西风4-5级/西风4-5级
2018年08月23日,http://www.tianqihoubao.com/lishi/xian/20180823.html,多云/晴,31℃/20℃,北风1-2级/北风1-2级
2018年08月24日,http://www.tianqihoubao.com/lishi/xian/20180824.html,晴/晴,32℃/22℃,东北风3-4级/东北风3-4级
2018年08月25日,http://www.tianqihoubao.com/lishi/xian/20180825.html,阵雨/阵雨,31℃/21℃,东风3/东风3
2018年08月26日,http://www.tianqihoubao.com/lishi/xian/20180826.html,晴/晴,34℃/25℃,东风3-4级/东风3-4级
2018年08月27日,http://www.tianqihoubao.com/lishi/xian/20180827.html,多云/多云,34℃/22℃,东北风3-4级/东北风3-4级
2018年08月28日,http://www.tianqihoubao.com/lishi/xian/20180828.html,多云/多云,34℃/23℃,东北风1-2级/东北风1-2级
2018年08月29日,http://www.tianqihoubao.com/lishi/xian/20180829.html,晴/晴,35℃/24℃,东北风3-4级/东北风3-4级
2018年08月30日,http://www.tianqihoubao.com/lishi/xian/20180830.html,多云/多云,35℃/24℃,东北风1-2级/东北风1-2级
2018年08月31日,http://www.tianqihoubao.com/lishi/xian/20180831.html,多云/多云,35℃/25℃,东风3-4级/东风3-4级
2019年08月01日,http://www.tianqihoubao.com/lishi/xian/20190801.html,多云/多云,37℃/24℃,东北风3-4级/东北风3-4级
2019年08月02日,http://www.tianqihoubao.com/lishi/xian/20190802.html,阴/多云,34℃/24℃,东北风3-4级/东北风3-4级
2019年08月03日,http://www.tianqihoubao.com/lishi/xian/20190803.html,大雨/阴,29℃/21℃,东风1-2级/东风1-2级
2019年08月04日,http://www.tianqihoubao.com/lishi/xian/20190804.html,多云/多云,34℃/22℃,东北风1-2级/东北风1-2级
2019年08月05日,http://www.tianqihoubao.com/lishi/xian/20190805.html,小雨/小雨,31℃/23℃,东北风1-2级/东北风1-2级
2019年08月06日,http://www.tianqihoubao.com/lishi/xian/20190806.html,小雨/小雨,26℃/21℃,南风1-2级/南风1-2级
2019年08月07日,http://www.tianqihoubao.com/lishi/xian/20190807.html,多云/多云,31℃/21℃,东北风1-2级/东北风1-2级
2019年08月08日,http://www.tianqihoubao.com/lishi/xian/20190808.html,阵雨/中雨,32℃/23℃,东北风1-2级/东北风1-2级
2019年08月09日,http://www.tianqihoubao.com/lishi/xian/20190809.html,小雨/晴,28℃/19℃,西风3-4级/西风3-4级
2019年08月10日,http://www.tianqihoubao.com/lishi/xian/20190810.html,晴/晴,33℃/21℃,西风1-2级/西风1-2级
2019年08月11日,http://www.tianqihoubao.com/lishi/xian/20190811.html,晴/晴,34℃/22℃,西北风3-4级/西北风3-4级
2019年08月12日,http://www.tianqihoubao.com/lishi/xian/20190812.html,晴/晴,35℃/19℃,西风1-2级/西风1-2级
2019年08月13日,http://www.tianqihoubao.com/lishi/xian/20190813.html,晴/晴,35℃/23℃,南风1-2级/南风1-2级
2019年08月14日,http://www.tianqihoubao.com/lishi/xian/20190814.html,晴/晴,35℃/21℃,西风1-2级/西风1-2级
2019年08月15日,http://www.tianqihoubao.com/lishi/xian/20190815.html,晴/晴,36℃/23℃,西风3-4级/西风3-4级
2019年08月16日,http://www.tianqihoubao.com/lishi/xian/20190816.html,多云/晴,38℃/24℃,东北风3-4级/东北风3-4级
2019年08月17日,http://www.tianqihoubao.com/lishi/xian/20190817.html,多云/晴,35℃/23℃,东北风3-4级/东北风3-4级
2019年08月18日,http://www.tianqihoubao.com/lishi/xian/20190818.html,晴/晴,35℃/24℃,东北风3-4级/东北风3-4级
2019年08月19日,http://www.tianqihoubao.com/lishi/xian/20190819.html,阴/阴,35℃/24℃,东风3-4级/东风3-4级
2019年08月20日,http://www.tianqihoubao.com/lishi/xian/20190820.html,阵雨/中雨,33℃/21℃,西北风3-4级/西北风3-4级
2019年08月21日,http://www.tianqihoubao.com/lishi/xian/20190821.html,多云/多云,28℃/21℃,西北风1-2级/西北风1-2级
2019年08月22日,http://www.tianqihoubao.com/lishi/xian/20190822.html,小雨/多云,30℃/21℃,东北风3-4级/东北风3-4级
2019年08月23日,http://www.tianqihoubao.com/lishi/xian/20190823.html,小雨/多云,29℃/22℃,东北风3-4级/东北风3-4级
2019年08月24日,http://www.tianqihoubao.com/lishi/xian/20190824.html,多云/多云,32℃/23℃,东北风1-2级/东北风1-2级
2019年08月25日,http://www.tianqihoubao.com/lishi/xian/20190825.html,多云/多云,32℃/23℃,东北风3-4级/东北风3-4级
2019年08月26日,http://www.tianqihoubao.com/lishi/xian/20190826.html,小雨/中雨,29℃/21℃,东北风3-4级/东北风3-4级
2019年08月27日,http://www.tianqihoubao.com/lishi/xian/20190827.html,阴/多云,25℃/20℃,西南风1-2级/西南风1-2级
2019年08月28日,http://www.tianqihoubao.com/lishi/xian/20190828.html,多云/晴,28℃/19℃,西北风1-2级/西北风1-2级
2019年08月29日,http://www.tianqihoubao.com/lishi/xian/20190829.html,晴/晴,31℃/19℃,东北风1-2级/东北风1-2级
2019年08月30日,http://www.tianqihoubao.com/lishi/xian/20190830.html,多云/多云,29℃/18℃,东北风3-4级/东北风3-4级
2019年08月31日,http://www.tianqihoubao.com/lishi/xian/20190831.html,小雨/小雨,29℃/17℃,南风3-4级/南风3-4级
2019年04月01日,http://www.tianqihoubao.com/lishi/xian/20190401.html,阴/小雨,24℃/9℃,东北风1-2级/东北风1-2级
2019年04月02日,http://www.tianqihoubao.com/lishi/xian/20190402.html,阴/阴,21℃/11℃,东风1-2级/东风1-2级
2019年04月03日,http://www.tianqihoubao.com/lishi/xian/20190403.html,阴/多云,20℃/9℃,东风1-2级/东风1-2级
2019年04月04日,http://www.tianqihoubao.com/lishi/xian/20190404.html,晴/晴,25℃/11℃,西南风1-2级/西南风1-2级
2019年04月05日,http://www.tianqihoubao.com/lishi/xian/20190405.html,晴/晴,29℃/11℃,西南风3-4级/西南风3-4级
2019年04月06日,http://www.tianqihoubao.com/lishi/xian/20190406.html,多云/晴,31℃/11℃,西风1-2级/西风1-2级
2019年04月07日,http://www.tianqihoubao.com/lishi/xian/20190407.html,霾/多云,31℃/14℃,东北风1-2级/东北风1-2级
2019年04月08日,http://www.tianqihoubao.com/lishi/xian/20190408.html,多云/小雨,27℃/14℃,东北风4-5级/东北风4-5级
2019年04月09日,http://www.tianqihoubao.com/lishi/xian/20190409.html,多云/多云,21℃/10℃,西风4-5级/西风4-5级
2019年04月10日,http://www.tianqihoubao.com/lishi/xian/20190410.html,阴/多云,20℃/8℃,东北风1-2级/东北风1-2级
2019年04月11日,http://www.tianqihoubao.com/lishi/xian/20190411.html,多云/晴,23℃/10℃,东风3-4级/东风3-4级
2019年04月12日,http://www.tianqihoubao.com/lishi/xian/20190412.html,小雨/多云,16℃/8℃,东北风3-4级/东北风3-4级
2019年04月13日,http://www.tianqihoubao.com/lishi/xian/20190413.html,雾/多云,22℃/11℃,西风3-4级/西风3-4级
2019年04月14日,http://www.tianqihoubao.com/lishi/xian/20190414.html,多云/多云,22℃/10℃,东北风3-4级/东北风3-4级
2019年04月15日,http://www.tianqihoubao.com/lishi/xian/20190415.html,小雨/晴,22℃/11℃,西北风1-2级/西北风1-2级
2019年04月16日,http://www.tianqihoubao.com/lishi/xian/20190416.html,晴/晴,29℃/9℃,东风1-2级/东风1-2级
2019年04月17日,http://www.tianqihoubao.com/lishi/xian/20190417.html,晴/晴,32℃/13℃,东北风1-2级/东北风1-2级
2019年04月18日,http://www.tianqihoubao.com/lishi/xian/20190418.html,晴/晴,34℃/18℃,东风3-4级/东风3-4级
2019年04月19日,http://www.tianqihoubao.com/lishi/xian/20190419.html,多云/小雨,29℃/17℃,东北风3-4级/东北风3-4级
2019年04月20日,http://www.tianqihoubao.com/lishi/xian/20190420.html,小雨/阴,18℃/11℃,西风3-4级/西风3-4级
2019年04月21日,http://www.tianqihoubao.com/lishi/xian/20190421.html,阴/多云,21℃/15℃,东北风1-2级/东北风1-2级
2019年04月22日,http://www.tianqihoubao.com/lishi/xian/20190422.html,多云/晴,26℃/15℃,东风1-2级/东风1-2级
2019年04月23日,http://www.tianqihoubao.com/lishi/xian/20190423.html,晴/晴,28℃/14℃,东北风1-2级/东北风1-2级
2019年04月24日,http://www.tianqihoubao.com/lishi/xian/20190424.html,晴/晴,31℃/14℃,西风1-2级/西风1-2级
2019年04月25日,http://www.tianqihoubao.com/lishi/xian/20190425.html,晴/晴,32℃/15℃,东北风3-4级/东北风3-4级
2019年04月26日,http://www.tianqihoubao.com/lishi/xian/20190426.html,多云/小雨,25℃/15℃,东北风4-5级/东北风4-5级
2019年04月27日,http://www.tianqihoubao.com/lishi/xian/20190427.html,小雨/小雨,18℃/13℃,东北风3-4级/东北风3-4级
2019年04月28日,http://www.tianqihoubao.com/lishi/xian/20190428.html,小雨/多云,14℃/9℃,西风1-2级/西风1-2级
2019年04月29日,http://www.tianqihoubao.com/lishi/xian/20190429.html,晴/多云,25℃/9℃,西风1-2级/西风1-2级
2019年04月30日,http://www.tianqihoubao.com/lishi/xian/20190430.html,多云/多云,25℃/11℃,东风1-2级/东风1-2级
2019年11月01日,http://www.tianqihoubao.com/lishi/xian/20191101.html,小雨/阴,14℃/8℃,东北风1-2级/东北风1-2级
2019年11月02日,http://www.tianqihoubao.com/lishi/xian/20191102.html,多云/晴,19℃/8℃,南风1-2级/南风1-2级
2019年11月03日,http://www.tianqihoubao.com/lishi/xian/20191103.html,晴/晴,20℃/7℃,东北风1-2级/东北风1-2级
2019年11月04日,http://www.tianqihoubao.com/lishi/xian/20191104.html,多云/阴,18℃/8℃,东北风1-2级/东北风1-2级
2019年11月05日,http://www.tianqihoubao.com/lishi/xian/20191105.html,阴/小雨,14℃/10℃,北风1-2级/北风1-2级
2019年11月06日,http://www.tianqihoubao.com/lishi/xian/20191106.html,小雨/多云,14℃/8℃,东北风1-2级/东北风1-2级
2019年11月07日,http://www.tianqihoubao.com/lishi/xian/20191107.html,晴/晴,18℃/7℃,东北风3-4级/东北风3-4级
2019年11月08日,http://www.tianqihoubao.com/lishi/xian/20191108.html,多云/多云,17℃/8℃,东北风1-2级/东北风1-2级
2019年11月09日,http://www.tianqihoubao.com/lishi/xian/20191109.html,小雨/晴,13℃/3℃,西风3-4级/西风3-4级
2019年11月10日,http://www.tianqihoubao.com/lishi/xian/20191110.html,晴/晴,17℃/4℃,西风1-2级/西风1-2级
2019年11月11日,http://www.tianqihoubao.com/lishi/xian/20191111.html,多云/多云,17℃/6℃,东北风1-2级/东北风1-2级
2019年11月12日,http://www.tianqihoubao.com/lishi/xian/20191112.html,小雨/多云,14℃/5℃,西风1-2级/西风1-2级
2019年11月13日,http://www.tianqihoubao.com/lishi/xian/20191113.html,多云/晴,14℃/0℃,西风5-6级/西风5-6级
2019年11月14日,http://www.tianqihoubao.com/lishi/xian/20191114.html,晴/晴,20℃/4℃,东南风1-2级/东南风1-2级
2019年11月15日,http://www.tianqihoubao.com/lishi/xian/20191115.html,晴/多云,17℃/4℃,西南风1-2级/西南风1-2级
2019年11月16日,http://www.tianqihoubao.com/lishi/xian/20191116.html,多云/阴,17℃/7℃,东北风1-2级/东北风1-2级
2019年11月17日,http://www.tianqihoubao.com/lishi/xian/20191117.html,小雨/多云,11℃/-2℃,西北风4-5级/西北风4-5级
2019年11月18日,http://www.tianqihoubao.com/lishi/xian/20191118.html,多云/多云,11℃/-1℃,南风1-2级/南风1-2级
2019年11月19日,http://www.tianqihoubao.com/lishi/xian/20191119.html,多云/阴,11℃/2℃,东北风1-2级/东北风1-2级
2019年11月20日,http://www.tianqihoubao.com/lishi/xian/20191120.html,多云/多云,10℃/1℃,东北风1-2级/东北风1-2级
2019年11月21日,http://www.tianqihoubao.com/lishi/xian/20191121.html,晴/多云,12℃/2℃,东北风1-2级/东北风1-2级
2019年11月22日,http://www.tianqihoubao.com/lishi/xian/20191122.html,多云/多云,12℃/4℃,东北风1-2级/东北风1-2级
2019年11月23日,http://www.tianqihoubao.com/lishi/xian/20191123.html,多云/小雨,13℃/4℃,东北风1-2级/东北风1-2级
2019年11月24日,http://www.tianqihoubao.com/lishi/xian/20191124.html,小雨/小雨,8℃/1℃,西北风1-2级/西北风1-2级
2019年11月25日,http://www.tianqihoubao.com/lishi/xian/20191125.html,多云/阴,6℃/0℃,东风3-4级/东风3-4级
2019年11月26日,http://www.tianqihoubao.com/lishi/xian/20191126.html,阴/阴,6℃/2℃,东北风1-2级/东北风1-2级
2019年11月27日,http://www.tianqihoubao.com/lishi/xian/20191127.html,小雨/多云,7℃/0℃,东北风3-4级/东北风3-4级
2019年11月28日,http://www.tianqihoubao.com/lishi/xian/20191128.html,多云/小雨,6℃/0℃,东北风3-4级/东北风3-4级
2019年11月29日,http://www.tianqihoubao.com/lishi/xian/20191129.html,小雨/小雨,5℃/0℃,东北风1-2级/东北风1-2级
2019年11月30日,http://www.tianqihoubao.com/lishi/xian/20191130.html,阴/阴,5℃/0℃,西风1-2级/西风1-2级
2019年10月01日,http://www.tianqihoubao.com/lishi/xian/20191001.html,小雨/多云,26℃/16℃,东风1-2级/东风1-2级
